userId,Date,Amount
b82e-f1379847fc09,6/12/2023,10
803b-391fd1a239e7,6/12/2023,126
803b-391fd1a239e7,6/12/2023,6
9c5b-d9aff51a9290,6/12/2023,30
9fb7-4e932c0ab88b,7/7/2023,10
803b-391fd1a239e7,6/12/2023,120
a3db-fc49d03500a0,6/12/2023,4
9c5b-d9aff51a9290,6/12/2023,30
a1e5-38f8976bba11,6/12/2023,50
bab7-0d342b8ab59d,6/12/2023,100
bab7-0d342b8ab59d,6/12/2023,120
b9d3-f02679ab825e,6/12/2023,10
b9d3-f02679ab825e,6/12/2023,5
977a-e72466dcd2d2,6/12/2023,20
883e-5fd77dd5d04e,6/12/2023,100
82ed-cbba9472a165,6/12/2023,5
9c4e-ec9c65daa302,6/12/2023,500
b38f-e569bc7baecc,6/12/2023,23
977a-e72466dcd2d2,6/12/2023,10
8fe5-ccd7e6aa7da6,6/12/2023,500
8fe5-ccd7e6aa7da6,6/12/2023,500
a1e5-38f8976bba11,6/12/2023,50
9f8b-400b2f05ecb9,6/12/2023,130
8417-7de18c24e3ad,6/12/2023,5
915f-66debc47e6dd,6/12/2023,160
b2ef-971a70dcb839,6/12/2023,300
b38f-e569bc7baecc,6/12/2023,20
b0bd-caff74231682,6/12/2023,80
9d64-c7f33691d440,6/12/2023,5
9d94-edad430317f7,6/12/2023,20
965b-c35395da62fb,6/12/2023,20
bb95-77f800444ed8,6/12/2023,120
b36f-9ec103f30980,6/12/2023,10
84be-e5863c09412e,6/12/2023,15
84be-e5863c09412e,6/12/2023,15
90a8-62ed7a00d524,6/12/2023,500
a24f-6fde7c406b82,6/12/2023,100
a24f-6fde7c406b82,6/12/2023,23.8
90a8-62ed7a00d524,6/12/2023,500
835c-4728273c6983,6/12/2023,10
b245-a71012790377,7/4/2023,200
9527-86e689d1408d,6/12/2023,50
a24f-6fde7c406b82,6/12/2023,23.8
835c-4728273c6983,6/12/2023,10
a24f-6fde7c406b82,6/12/2023,52
96cf-af1557d92a1f,6/12/2023,100
90a8-62ed7a00d524,6/12/2023,500
8b6e-9b8d537409af,6/12/2023,250
90a8-62ed7a00d524,6/12/2023,500
8eb2-4d7d36f98943,6/12/2023,50
8eb2-4d7d36f98943,6/12/2023,44
b491-532ff712dfbd,6/12/2023,120
8899-4b3a5c5a22b2,6/12/2023,300
803b-391fd1a239e7,6/12/2023,300
8716-9cfe3b99aec2,6/12/2023,10
803b-391fd1a239e7,6/12/2023,300
b94a-a2833bf41bd4,6/12/2023,500
9005-6847578c5757,6/12/2023,20
915e-25a66315422f,6/12/2023,40
b0bd-caff74231682,6/12/2023,10
b0bd-caff74231682,6/12/2023,20
a323-daf4dbd06499,6/12/2023,5
92c4-ff54673c962b,6/12/2023,50
b0bd-caff74231682,6/12/2023,20
92c4-ff54673c962b,6/12/2023,50
b0bd-caff74231682,6/12/2023,20
b0bd-caff74231682,6/12/2023,20
b9cd-d53991a76045,6/12/2023,420
8d42-68a94a6e7012,6/12/2023,17
90bd-5b6de199cfc4,6/12/2023,17
b0bd-caff74231682,6/12/2023,20
95ac-f9b4ce98282a,6/12/2023,111
95ac-f9b4ce98282a,6/12/2023,55
abdf-22ce42ec5175,6/12/2023,500
95ac-f9b4ce98282a,6/12/2023,36
abdf-22ce42ec5175,6/12/2023,500
95ac-f9b4ce98282a,6/12/2023,20
99e1-a0b5efcdc99e,6/12/2023,5
825d-867c54c46733,6/12/2023,119
825d-867c54c46733,6/12/2023,115
9ed8-00c656ad1dc3,6/14/2023,1
9ed8-00c656ad1dc3,6/15/2023,2.99
9ed8-00c656ad1dc3,6/15/2023,2.51
b01d-6dd946cc7941,6/12/2023,120
8289-f9e08e1e7aea,6/12/2023,10
9760-b3fb5e90f8b7,6/12/2023,90
9760-b3fb5e90f8b7,6/12/2023,80
af7f-46257c8e1bc2,6/12/2023,10
b936-6e566c4939c2,6/12/2023,4.2
a39c-1ea644c90fc5,6/12/2023,55
bace-f6474cb65435,6/12/2023,50
bace-f6474cb65435,6/12/2023,50
be5d-c439ec04e178,6/12/2023,44.47
9825-8680dd2976cf,7/11/2023,10
b9e4-2f92d67da711,6/12/2023,0.02
a39c-1ea644c90fc5,6/12/2023,55
abb6-cbc34d78a997,6/12/2023,50
9527-86e689d1408d,6/12/2023,34
ad0d-5c2bb6b810c8,6/12/2023,11
ad0d-5c2bb6b810c8,6/12/2023,20
b790-552ad03087b1,6/12/2023,30
b790-552ad03087b1,6/12/2023,5
b790-552ad03087b1,6/12/2023,5
b9e4-2f92d67da711,6/12/2023,0.02
b790-552ad03087b1,6/12/2023,50
9e65-46e615038d12,6/12/2023,40
b105-e2072db6d2e1,6/12/2023,20
aa08-bb363115cfbf,6/12/2023,10
b105-e2072db6d2e1,6/12/2023,20
ae0d-f9e30fc8c284,6/12/2023,10
80ec-62f57ef89f47,6/12/2023,10
80ec-62f57ef89f47,6/12/2023,500
ae29-c7c3415b0ee4,6/12/2023,100
9ed8-00c656ad1dc3,6/14/2023,50
9ed8-00c656ad1dc3,6/14/2023,1
ae29-c7c3415b0ee4,6/12/2023,20
ae9b-77885937b792,6/12/2023,20
ae9b-77885937b792,6/12/2023,10
9d1f-7e210735f6e1,6/12/2023,35
9d1f-7e210735f6e1,6/12/2023,33
803b-391fd1a239e7,6/12/2023,300
803b-391fd1a239e7,6/12/2023,700
9ed8-00c656ad1dc3,6/14/2023,1
9ed8-00c656ad1dc3,6/15/2023,2.51
a39c-1ea644c90fc5,6/12/2023,10
befd-00260eaa46a9,6/12/2023,20
befd-00260eaa46a9,6/12/2023,20
8aa5-adf72650b99e,6/12/2023,10
bd35-d19a8814dd18,6/12/2023,100
bd35-d19a8814dd18,6/12/2023,100
b847-fb43c6fddc9c,6/12/2023,10
90e8-1e240edcaf90,6/12/2023,20
a7b8-b058d33b888b,7/12/2023,10
b847-fb43c6fddc9c,6/12/2023,10
9e65-46e615038d12,6/12/2023,40
90e8-1e240edcaf90,6/12/2023,20
b847-fb43c6fddc9c,6/12/2023,10
b847-fb43c6fddc9c,6/12/2023,10
b847-fb43c6fddc9c,6/12/2023,1
a37c-e758fd00493e,6/12/2023,90
bb27-363748aed3f5,6/12/2023,12
b847-fb43c6fddc9c,6/12/2023,0.1
87b2-570b37fcffc1,6/12/2023,20
87b2-570b37fcffc1,6/12/2023,10
8899-4b3a5c5a22b2,6/12/2023,500
8eb3-a7e2a8251fe5,6/12/2023,200
915e-25a66315422f,6/12/2023,10
915e-25a66315422f,6/12/2023,3
a37c-e758fd00493e,6/12/2023,5
a37c-e758fd00493e,6/12/2023,5
b52b-113435ec9d24,6/12/2023,5
a37c-e758fd00493e,6/12/2023,15
9ed8-00c656ad1dc3,6/14/2023,5
9ed8-00c656ad1dc3,6/15/2023,2.51
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,6
9ed8-00c656ad1dc3,6/15/2023,1.5
9f90-cab3a44d63fa,6/15/2023,75
a37c-e758fd00493e,6/12/2023,10
9f0a-5dc195f7fb91,6/12/2023,10
9f0a-5dc195f7fb91,6/12/2023,20
a37c-e758fd00493e,6/12/2023,50
a8d0-c82f5828a392,6/12/2023,20
a8d0-c82f5828a392,6/12/2023,10
8010-c6d0d05efab4,6/12/2023,1991
a8d0-c82f5828a392,6/12/2023,20
a8d0-c82f5828a392,6/12/2023,10
a37c-e758fd00493e,6/12/2023,45
8143-3355d9fa3363,6/12/2023,5
80ff-a8147c978f6d,6/13/2023,10
9ed8-00c656ad1dc3,6/14/2023,5
b6c2-05c5eb2a12e7,7/11/2023,10
a37c-e758fd00493e,6/12/2023,10
8010-c6d0d05efab4,6/12/2023,1991
8eb3-a7e2a8251fe5,6/12/2023,10
8eb3-a7e2a8251fe5,6/12/2023,10
9d99-2c75ab32ed82,6/12/2023,10
8789-5c3cee60ea30,6/12/2023,17
a8f6-92bdf539bc9b,6/12/2023,50
8bf1-cd9afcf835ed,6/12/2023,106
b8df-d108409f23a7,6/12/2023,50
afe4-d26d49e1eafd,6/12/2023,9
b36a-be779894c4c8,6/12/2023,2
9f90-cab3a44d63fa,6/12/2023,15
b8df-d108409f23a7,6/12/2023,50
abfb-d08bdfcc16ba,6/12/2023,60
8f8a-9316f737cf43,6/12/2023,400
ad39-1038ddf037d6,6/12/2023,120
ad39-1038ddf037d6,6/12/2023,120
abfb-d08bdfcc16ba,6/12/2023,50
b6c2-05c5eb2a12e7,7/11/2023,5
a934-deffc76d8356,6/12/2023,1
b1ef-cc2d04b52d8a,6/13/2023,50
9ed8-00c656ad1dc3,6/14/2023,5
a934-deffc76d8356,6/12/2023,20
bf9c-3461326e7933,6/12/2023,40
8417-7de18c24e3ad,6/12/2023,10
86fd-90146defc1aa,6/12/2023,20
86fd-90146defc1aa,6/12/2023,6
815f-9120dd194359,6/12/2023,10
815f-9120dd194359,6/12/2023,10
8d42-68a94a6e7012,6/12/2023,50
90bd-5b6de199cfc4,6/12/2023,50
bfc2-21c0e03fe123,6/13/2023,14
bfc2-21c0e03fe123,6/13/2023,7
8143-3355d9fa3363,6/12/2023,5
9b64-4e5a87594c70,6/12/2023,50
9d1d-92424861a777,6/12/2023,3.1
9d1d-92424861a777,6/12/2023,3.1
af5f-66e48ae25c25,6/12/2023,6
ad0d-5c2bb6b810c8,6/12/2023,30
9781-0d89b3c5ab3a,6/12/2023,20
9781-0d89b3c5ab3a,6/12/2023,10
8864-7c550a871513,6/12/2023,20
bfc2-21c0e03fe123,6/13/2023,5
9ed8-00c656ad1dc3,6/14/2023,1
9781-0d89b3c5ab3a,6/12/2023,10
9781-0d89b3c5ab3a,6/12/2023,10
9781-0d89b3c5ab3a,6/12/2023,5
9781-0d89b3c5ab3a,6/12/2023,5
9781-0d89b3c5ab3a,6/12/2023,20
8aa7-14bb4e3fc202,6/12/2023,10
ac60-4213af9d176a,6/12/2023,101
9781-0d89b3c5ab3a,6/12/2023,10
9ac5-f467aa30d21f,6/12/2023,50
a6ea-bc9a0987ab17,6/12/2023,100
b79a-e51da58f5c45,6/12/2023,90
b0e3-d1bf8fc937db,6/12/2023,50
b0e3-d1bf8fc937db,6/12/2023,50
8bd4-2e8d5b103981,6/12/2023,110
882b-badd3318041c,6/12/2023,10
afe4-d26d49e1eafd,6/12/2023,1
a711-06a84b8fe9ea,6/12/2023,5
ac76-1b3825e2d65c,6/12/2023,0.1
ac76-1b3825e2d65c,6/12/2023,4
ac76-1b3825e2d65c,6/12/2023,5
9077-887b4698b46b,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,4
9f90-cab3a44d63fa,6/13/2023,16
88b0-2f00bad3590d,6/13/2023,1
9ed8-00c656ad1dc3,6/14/2023,1
9ed8-00c656ad1dc3,6/15/2023,5.1
9367-f0fd3aab5c8f,6/12/2023,63
afe4-d26d49e1eafd,6/12/2023,1
a1b1-596158499c86,6/12/2023,26.68
aa9d-4ce4971710a0,6/12/2023,5
bae0-8b122e980483,6/12/2023,300
94ed-3d3c060aef43,7/7/2023,1
aa9d-4ce4971710a0,6/12/2023,1
ac88-4fc218d560ec,6/12/2023,5
aa9d-4ce4971710a0,6/12/2023,169
8ab9-058f84aa952d,6/12/2023,50
b8fe-9eb29e588dcf,6/12/2023,20
a779-ec1cf0adabc7,6/12/2023,50
bf9c-3461326e7933,6/12/2023,21
9781-0d89b3c5ab3a,6/12/2023,10
bb5d-084e857c0652,6/12/2023,10
bb5d-084e857c0652,6/12/2023,10
b4c7-53cf396df7a6,6/12/2023,60
a9ed-9bf109965ebb,6/12/2023,15
835c-4728273c6983,6/12/2023,5
85f2-91db1be6731c,6/12/2023,5
85f2-91db1be6731c,6/12/2023,5
85f2-91db1be6731c,6/12/2023,5
9274-ee1b1a7c88df,6/12/2023,10
9274-ee1b1a7c88df,6/12/2023,50
85f2-91db1be6731c,6/12/2023,5
a1e5-38f8976bba11,6/12/2023,50
9274-ee1b1a7c88df,6/12/2023,2
9274-ee1b1a7c88df,6/12/2023,2
9f90-cab3a44d63fa,6/13/2023,3
89ee-91742135a100,6/12/2023,5
b20e-ac112ecb60ba,6/12/2023,50
9f90-cab3a44d63fa,6/12/2023,15
b20e-ac112ecb60ba,6/12/2023,24
b20e-ac112ecb60ba,6/12/2023,5
9133-10dd3ff3fff9,6/12/2023,50
9133-10dd3ff3fff9,6/12/2023,50
bf53-104193f9ffdc,6/12/2023,20
8c13-c487c663dddf,6/12/2023,10
8c13-c487c663dddf,6/12/2023,20
9f90-cab3a44d63fa,6/13/2023,1
ac76-1b3825e2d65c,6/12/2023,5
9a83-6d4d8731d4b5,6/12/2023,50
975c-db1eb508918f,6/12/2023,10
abb0-4f703b2f3158,6/12/2023,150
a8cc-1f6f066678e5,6/12/2023,10
ba01-3db748c7ad1c,6/12/2023,20
bc3b-797917baae44,6/12/2023,10
b8fe-9eb29e588dcf,6/12/2023,5
9f90-cab3a44d63fa,6/13/2023,1
88b0-2f00bad3590d,6/13/2023,0.5
b8fe-9eb29e588dcf,6/12/2023,3
b8fe-9eb29e588dcf,6/12/2023,3
b8fe-9eb29e588dcf,6/12/2023,5
9171-40ab6f4d77af,6/13/2023,80
b8fe-9eb29e588dcf,6/12/2023,2
b471-e46e262030a6,6/12/2023,7
b471-e46e262030a6,6/12/2023,7
82f7-080870c78d48,6/12/2023,20
a6ea-bc9a0987ab17,6/13/2023,2
82f7-080870c78d48,6/12/2023,10
84be-f11bde4cd6cb,6/13/2023,1
84be-f11bde4cd6cb,6/13/2023,1
a19e-697a9bfb4379,6/13/2023,100
bc96-5141bc23df5b,6/13/2023,400
9b90-bdc8e4a33766,6/13/2023,10
90af-fc4e4def9171,6/13/2023,34
8733-a4a51241d84e,6/13/2023,50
8733-a4a51241d84e,6/13/2023,50
9711-90014cf002a8,6/13/2023,479
9711-90014cf002a8,6/13/2023,479
9711-90014cf002a8,6/13/2023,400
bf03-11114dffbef6,7/8/2023,50
a9dd-99ef5cc0dc3e,7/9/2023,20
9711-90014cf002a8,6/13/2023,400
9760-b3fb5e90f8b7,6/13/2023,10
b157-beafbee6fe9d,6/13/2023,100
9171-40ab6f4d77af,6/13/2023,80
a779-ec1cf0adabc7,6/13/2023,10
a779-ec1cf0adabc7,6/13/2023,30
9171-40ab6f4d77af,6/13/2023,60
94ed-3d3c060aef43,7/7/2023,1
9171-40ab6f4d77af,6/13/2023,60
9171-40ab6f4d77af,6/13/2023,60
9f90-cab3a44d63fa,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,16
9f90-cab3a44d63fa,6/13/2023,10
9171-40ab6f4d77af,6/13/2023,60
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,15
9077-887b4698b46b,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,15
9171-40ab6f4d77af,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,17
9f90-cab3a44d63fa,6/13/2023,16
99bf-b5b955f68f88,7/9/2023,10
9f90-cab3a44d63fa,6/13/2023,18
9f90-cab3a44d63fa,6/13/2023,15
9f90-cab3a44d63fa,6/13/2023,100
9f90-cab3a44d63fa,6/13/2023,14
9f90-cab3a44d63fa,6/13/2023,3
9f90-cab3a44d63fa,6/13/2023,1
9f90-cab3a44d63fa,6/13/2023,15
9f90-cab3a44d63fa,6/13/2023,6
88b0-2f00bad3590d,6/13/2023,0.2
9ed8-00c656ad1dc3,6/14/2023,1
9f90-cab3a44d63fa,6/13/2023,14
9f90-cab3a44d63fa,6/13/2023,16
9f90-cab3a44d63fa,6/13/2023,9
8e48-c36503542d51,6/13/2023,20
9f90-cab3a44d63fa,6/13/2023,14
9f90-cab3a44d63fa,6/13/2023,11
9f90-cab3a44d63fa,6/13/2023,6
9f90-cab3a44d63fa,6/13/2023,1
b7b7-7882ae8d2b62,7/9/2023,10
9f90-cab3a44d63fa,6/13/2023,1
9f90-cab3a44d63fa,6/13/2023,5
9f90-cab3a44d63fa,6/13/2023,344.76
8a63-ed83186ac44b,6/19/2023,1
9f90-cab3a44d63fa,6/13/2023,2
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,10
9f90-cab3a44d63fa,6/13/2023,314.76
9ed8-00c656ad1dc3,6/13/2023,454.76
9f90-cab3a44d63fa,6/13/2023,290
9f90-cab3a44d63fa,6/13/2023,290
9ed8-00c656ad1dc3,6/13/2023,290
afe5-fd1048e1d793,6/13/2023,20
b624-76554f973c6b,7/6/2023,5
88a2-fbe9c9fc7a49,6/13/2023,45
88a2-fbe9c9fc7a49,6/13/2023,50
8417-7de18c24e3ad,6/13/2023,10
b899-8ade7115e9ec,6/13/2023,50
b899-8ade7115e9ec,6/13/2023,50
9ed8-00c656ad1dc3,6/13/2023,115
9f90-cab3a44d63fa,6/13/2023,20
9f90-cab3a44d63fa,6/13/2023,5
ad39-1038ddf037d6,6/13/2023,10
ad39-1038ddf037d6,6/13/2023,10
8398-ef704e2ddbf3,6/13/2023,20
80d4-3e212d160964,6/13/2023,10
a99b-62b8e88b5708,6/13/2023,5
9dc7-efd3f98a705a,6/13/2023,10
b0a4-6fa88dbc158d,6/13/2023,2
9dc7-efd3f98a705a,6/13/2023,5
8453-36c3edf93124,6/13/2023,5
8453-36c3edf93124,6/13/2023,5
a444-f52a6dbeb399,6/13/2023,100
a444-f52a6dbeb399,6/13/2023,40
a444-f52a6dbeb399,6/13/2023,2
a444-f52a6dbeb399,6/13/2023,2
a444-f52a6dbeb399,6/13/2023,20
8b90-08fb08136453,6/13/2023,55
8b90-08fb08136453,6/13/2023,55
92fd-acfd19136212,6/13/2023,20
82f7-080870c78d48,6/13/2023,10
a658-9c6f03aa506f,6/13/2023,10
9ed8-00c656ad1dc3,6/14/2023,1
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,1.5
ae9b-77885937b792,6/13/2023,10
bc96-5141bc23df5b,6/13/2023,20
9ac5-f467aa30d21f,6/13/2023,50
86fd-90146defc1aa,6/13/2023,6
9c5b-d9aff51a9290,6/13/2023,20
b9d3-f02679ab825e,6/13/2023,10
b9d3-f02679ab825e,6/13/2023,5
b9d3-f02679ab825e,6/13/2023,10
94ed-3d3c060aef43,6/13/2023,5
9c5b-d9aff51a9290,6/13/2023,20
8ed1-db89bb6efa5c,6/13/2023,5
8ed1-db89bb6efa5c,6/13/2023,5
ba01-3db748c7ad1c,6/13/2023,22
8ed1-db89bb6efa5c,6/13/2023,5
a3bc-8e5c56118b38,6/13/2023,5
9af8-7e09845a4d28,6/13/2023,1
9296-437139df2c39,6/13/2023,10
ba41-3aa17f7adc34,6/13/2023,10
9f93-330d0f56537a,6/13/2023,20
9f93-330d0f56537a,6/13/2023,20
96cf-af1557d92a1f,6/13/2023,150
be33-a2e994e999f0,6/13/2023,10
bb8a-120921823c00,6/13/2023,10
ba1f-1b0f52ee7500,6/13/2023,50
96d7-99a338e9e269,6/13/2023,10
ae29-c7c3415b0ee4,6/13/2023,20
96d7-99a338e9e269,6/13/2023,20
957c-66bdc98e652b,6/13/2023,100
99c2-1a55e3bcb5c3,6/13/2023,50
adef-5483a07ee974,7/11/2023,50
bae0-8b122e980483,6/13/2023,100
bae0-8b122e980483,6/13/2023,200
99c2-1a55e3bcb5c3,6/13/2023,50
b198-486479f371ff,6/13/2023,5
a11d-92d806fa7c3d,6/13/2023,10
957c-66bdc98e652b,6/13/2023,100
9527-86e689d1408d,6/13/2023,25
b01a-ed6bc2633311,6/13/2023,30
a2db-0a8a5d91a4de,6/13/2023,6
9ea5-ae0d14d58bfe,6/13/2023,50
a658-76d95befc6ce,6/13/2023,50
9f8b-187dd1e78f6f,6/13/2023,10
9ed8-00c656ad1dc3,6/14/2023,5
aa88-70a8b568e551,6/13/2023,20
9fec-d416031cd962,6/13/2023,0.5
80d9-e12fc88c6e66,6/13/2023,19
80d9-e12fc88c6e66,6/13/2023,19.24
bf16-3970f8dd8b8f,6/13/2023,5
80d9-e12fc88c6e66,6/13/2023,10
8e11-76c5de92e473,6/13/2023,5
9ed8-00c656ad1dc3,6/15/2023,5.1
80d9-e12fc88c6e66,6/13/2023,10
b38f-e569bc7baecc,6/13/2023,46
b38f-e569bc7baecc,6/13/2023,46
8455-bd066f37584a,6/13/2023,50
a90c-ef40d5cdbc1e,6/13/2023,40
9527-86e689d1408d,6/13/2023,7
8412-f3985c294a18,6/13/2023,8500
8412-f3985c294a18,6/13/2023,50
8412-f3985c294a18,6/13/2023,8000
bf9c-3461326e7933,6/13/2023,19
850f-7214ece626ce,6/13/2023,18
850f-7214ece626ce,6/13/2023,34
bc2c-02d243ee7816,6/13/2023,100
bc2c-02d243ee7816,6/13/2023,100
88d8-9ef80c5ede6d,6/13/2023,0.5
81f0-79feba5dd4e9,6/13/2023,100
bace-f6474cb65435,6/13/2023,1600
a6ea-bc9a0987ab17,6/13/2023,5
b01a-ed6bc2633311,6/13/2023,24
bc2c-02d243ee7816,6/13/2023,100
a942-548925e31bec,6/13/2023,20
8412-f3985c294a18,6/13/2023,2000
8412-f3985c294a18,6/13/2023,2000
8543-1e9f830857fb,7/7/2023,10
a942-548925e31bec,6/13/2023,10
8e11-76c5de92e473,6/13/2023,5
8e11-76c5de92e473,6/13/2023,4
910f-aa0262bef6f8,6/13/2023,20
8e11-76c5de92e473,6/13/2023,2
a4f5-8499283243ee,6/13/2023,34
8e11-76c5de92e473,6/13/2023,10
8e11-76c5de92e473,6/13/2023,10
8e11-76c5de92e473,6/13/2023,10
b30f-0e3190f64e5d,6/13/2023,8
a619-1d12f23f7994,6/13/2023,30
9ed8-00c656ad1dc3,6/14/2023,20
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,1.5
a9ed-9bf109965ebb,6/13/2023,15
8e11-76c5de92e473,6/13/2023,10
b082-bbd54c9f9c42,6/13/2023,28
b999-a8455e3b6116,6/13/2023,1
bace-f6474cb65435,6/13/2023,93
bace-f6474cb65435,6/13/2023,93
8bd4-09a9575f30b6,6/13/2023,300
a7c7-0c9bad5c4943,6/13/2023,10
8d9d-76e2f54a3f90,6/13/2023,50
8bd4-09a9575f30b6,6/13/2023,900
957c-66bdc98e652b,6/13/2023,100
957c-66bdc98e652b,6/13/2023,110
ae21-64493c8a4b4a,6/13/2023,6
9d94-edad430317f7,6/15/2023,10
b3c5-de9e84efabc0,6/13/2023,70
ae37-3621f23d3873,6/13/2023,100
b3c5-de9e84efabc0,6/13/2023,70
ab25-a45b4db9a63c,6/13/2023,10
bcf7-07e82238f755,6/13/2023,10
ae21-64493c8a4b4a,6/13/2023,10
a690-80e5bc6abe09,6/13/2023,10
957c-66bdc98e652b,6/13/2023,50
ae21-64493c8a4b4a,6/13/2023,5
a589-72cd50e11192,7/7/2023,50
9133-10dd3ff3fff9,6/13/2023,30
8bf1-cd9afcf835ed,6/13/2023,106
b52b-113435ec9d24,6/13/2023,50
a6e5-568118c04b41,6/13/2023,90
a156-030c64a066ec,6/13/2023,10
9d94-edad430317f7,6/13/2023,10
a6e5-568118c04b41,6/13/2023,90
b0a1-6725eb8f0626,6/13/2023,20
9c5e-0b300afdb361,6/13/2023,100
9d94-edad430317f7,6/13/2023,5
9c5e-0b300afdb361,6/13/2023,100
9dc5-5414aa0819c5,6/13/2023,50
8d9d-76e2f54a3f90,6/13/2023,50
9ed8-00c656ad1dc3,6/14/2023,7
9ed8-00c656ad1dc3,6/14/2023,7
9dc5-5414aa0819c5,6/13/2023,50
b82e-f1379847fc09,6/13/2023,10
8ab9-058f84aa952d,6/13/2023,20
b6d6-a076d72ff575,6/13/2023,40
b6d6-a076d72ff575,6/13/2023,40
8e11-76c5de92e473,6/13/2023,5
801d-c93457731c19,6/13/2023,10
b6d6-a076d72ff575,6/13/2023,10
b6d6-a076d72ff575,6/13/2023,5
b6d6-a076d72ff575,6/13/2023,10
8bd4-2e8d5b103981,6/13/2023,14
aee6-ce415e6ba529,6/13/2023,50
801d-c93457731c19,6/13/2023,10
801d-c93457731c19,6/13/2023,10
b01a-ed6bc2633311,6/13/2023,24
aee6-ce415e6ba529,6/13/2023,50
bae1-0c852e8a28f4,6/13/2023,5
bd9e-c9beca2e44d5,6/13/2023,300
b0bd-caff74231682,6/13/2023,50
b0bd-caff74231682,6/13/2023,50
b0bd-caff74231682,6/13/2023,40
b0bd-caff74231682,6/13/2023,10
8b32-a979f221a125,6/13/2023,10
81bf-ba99bb478774,6/13/2023,10
81bf-ba99bb478774,6/13/2023,5
a934-deffc76d8356,6/13/2023,5
b936-6e566c4939c2,6/13/2023,3.9
be4a-3b372250c26e,6/13/2023,50
9d1b-8f099b85b263,6/13/2023,10
801d-c93457731c19,6/13/2023,10
9d1b-8f099b85b263,6/13/2023,10
8e44-ee872fe702dd,6/13/2023,3
a5b1-d8f7dce34a76,6/13/2023,25
bb5d-084e857c0652,6/13/2023,5
bb5d-084e857c0652,6/13/2023,5
915e-25a66315422f,6/13/2023,10
915e-25a66315422f,6/13/2023,3
8bd4-2e8d5b103981,6/13/2023,11
b0b8-7f39bbd0a702,6/13/2023,30
8495-2636b98fcf1c,6/13/2023,10
801d-c93457731c19,6/13/2023,5
96cf-af1557d92a1f,6/13/2023,100
9ed8-00c656ad1dc3,6/14/2023,3
b771-ab0348bcce99,6/13/2023,24
858e-a057e0fe7cc8,6/13/2023,10
aca8-06ef9f121a2d,6/13/2023,30
aca8-06ef9f121a2d,6/13/2023,30
b876-0bfcb911c2b9,6/11/2023,50
a2db-0a8a5d91a4de,6/13/2023,5
a2db-0a8a5d91a4de,6/13/2023,5
9890-3a0ba1b180ae,6/13/2023,10
b618-6e869ddd7916,6/11/2023,50
b618-6e869ddd7916,6/13/2023,50
99b3-74307579e6da,6/13/2023,2500
9746-bdec4e57b294,6/10/2023,250
859c-c217e65fcdc0,6/10/2023,20
a9ed-9bf109965ebb,6/13/2023,20
9ed8-00c656ad1dc3,6/14/2023,5
ab60-b14b2891660e,6/13/2023,50
ab60-b14b2891660e,6/13/2023,50
a502-85026ec37fe8,6/13/2023,10
a9ed-9bf109965ebb,6/13/2023,20
a380-90c4772d7ece,6/10/2023,20
ae0d-90c1bc6e372a,6/6/2023,100
86fd-90146defc1aa,6/9/2023,6
bf53-104193f9ffdc,6/10/2023,50
bf16-3970f8dd8b8f,6/11/2023,50
9ed8-00c656ad1dc3,6/14/2023,5
afea-c5dd1b1e4b2f,6/13/2023,82
afea-c5dd1b1e4b2f,6/13/2023,28
9ed8-00c656ad1dc3,6/14/2023,3
9ed8-00c656ad1dc3,6/15/2023,5.1
9ed8-00c656ad1dc3,6/15/2023,1.5
9ed8-00c656ad1dc3,6/15/2023,1.5
adc2-3eacd6f5fe42,6/15/2023,10
b953-aaa24f4deb6c,6/15/2023,70
b305-a3a158d5ba05,6/15/2023,20
8aa7-14bb4e3fc202,6/15/2023,100
8210-bff3977a9605,6/15/2023,900
a711-06a84b8fe9ea,6/15/2023,50
9a22-3ccf85daabf6,6/13/2023,50
9a22-3ccf85daabf6,6/13/2023,60.71
9781-0d89b3c5ab3a,6/13/2023,20
afea-c5dd1b1e4b2f,6/13/2023,34
afea-c5dd1b1e4b2f,6/13/2023,20
a6ec-efd62ce10ab8,6/13/2023,10
a6ec-efd62ce10ab8,6/13/2023,0.1
b36f-9ec103f30980,6/13/2023,15
9f90-cab3a44d63fa,6/13/2023,20
9ed8-00c656ad1dc3,6/13/2023,20
8141-7605562e3e87,6/13/2023,250
